기준월,지점ID,지점명,담당자ID,담당자명,병원ID,병원명,품목ID,품목명,처방수량,처방금액
2025-01,B001,서울1지점,R0003,박준현,H00164,드림한의원,P004,카디오엑스,8,1951356
2025-01,B001,서울1지점,R0003,박준현,H00164,드림한의원,P005,글루코밸런스,5,1278068
2025-01,B001,서울1지점,R0003,박준현,H00035,가온병원6,P001,아세트론정,4,926119
2025-01,B001,서울1지점,R0003,박준현,H00035,가온병원6,P002,리바코프캡슐,13,3462265
2025-01,B001,서울1지점,R0003,박준현,H00117,삼성병원,P001,아세트론정,3,1006449
2025-01,B001,서울1지점,R0003,박준현,H00117,삼성병원,P002,리바코프캡슐,4,1108400
2025-01,B001,서울1지점,R0003,박준현,H00117,삼성병원,P003,네오프라졸,2,970174
2025-01,B001,서울1지점,R0003,박준현,H00131,성모가정의학과,P001,아세트론정,4,1081745
2025-01,B001,서울1지점,R0003,박준현,H00131,성모가정의학과,P002,리바코프캡슐,5,1638891
2025-01,B001,서울1지점,R0003,박준현,H00131,성모가정의학과,P004,카디오엑스,9,2318169
2025-01,B001,서울1지점,R0003,박준현,H00107,가온의료원9,P001,아세트론정,5,1785188
2025-01,B001,서울1지점,R0003,박준현,H00107,가온의료원9,P003,네오프라졸,2,581279
2025-01,B001,서울1지점,R0003,박준현,H00107,가온의료원9,P005,글루코밸런스,6,1580583
2025-01,B001,서울1지점,R0003,박준현,H00137,새봄약국,P002,리바코프캡슐,2,515887
2025-01,B001,서울1지점,R0003,박준현,H00137,새봄약국,P003,네오프라졸,2,568511
2025-01,B001,서울1지점,R0003,박준현,H00137,새봄약국,P004,카디오엑스,7,1384361
2025-01,B001,서울1지점,R0003,박준현,H00137,새봄약국,P005,글루코밸런스,6,2672000
2025-01,B001,서울1지점,R0003,박준현,H00090,온누리의원,P001,아세트론정,4,704890
2025-01,B001,서울1지점,R0003,박준현,H00090,온누리의원,P002,리바코프캡슐,9,1215573
2025-01,B001,서울1지점,R0003,박준현,H00090,온누리의원,P004,카디오엑스,5,871525
2025-01,B001,서울1지점,R0003,박준현,H00093,연세피부과,P001,아세트론정,7,1920428
2025-01,B001,서울1지점,R0003,박준현,H00093,연세피부과,P002,리바코프캡슐,20,3916564
2025-01,B001,서울1지점,R0003,박준현,H00093,연세피부과,P003,네오프라졸,0,460307
2025-01,B001,서울1지점,R0003,박준현,H00093,연세피부과,P005,글루코밸런스,6,1164467
2025-01,B001,서울1지점,R0003,박준현,H00048,우리병원,P001,아세트론정,3,668290
2025-01,B001,서울1지점,R0003,박준현,H00048,우리병원,P002,리바코프캡슐,12,3600109
2025-01,B001,서울1지점,R0003,박준현,H00048,우리병원,P003,네오프라졸,7,1775918
2025-01,B001,서울1지점,R0003,박준현,H00048,우리병원,P005,글루코밸런스,18,3679818
2025-01,B001,서울1지점,R0003,박준현,H00033,미래한의원2,P001,아세트론정,2,809262
2025-01,B001,서울1지점,R0003,박준현,H00033,미래한의원2,P002,리바코프캡슐,3,847732
2025-01,B001,서울1지점,R0003,박준현,H00033,미래한의원2,P003,네오프라졸,1,849561
2025-01,B001,서울1지점,R0003,박준현,H00033,미래한의원2,P004,카디오엑스,1,1164476
2025-01,B001,서울1지점,R0003,박준현,H00051,송도약국,P002,리바코프캡슐,14,2871238
2025-01,B001,서울1지점,R0003,박준현,H00051,송도약국,P003,네오프라졸,7,1274874
2025-01,B001,서울1지점,R0003,박준현,H00051,송도약국,P004,카디오엑스,2,350615
2025-01,B001,서울1지점,R0003,박준현,H00051,송도약국,P005,글루코밸런스,4,674877
2025-01,B001,서울1지점,R0003,박준현,H00028,연세정형외과,P001,아세트론정,5,1130623
2025-01,B001,서울1지점,R0003,박준현,H00028,연세정형외과,P003,네오프라졸,4,1294978
2025-01,B001,서울1지점,R0003,박준현,H00006,경기정형외과3,P001,아세트론정,8,1977116
2025-01,B001,서울1지점,R0003,박준현,H00006,경기정형외과3,P003,네오프라졸,10,1927448
2025-01,B001,서울1지점,R0003,박준현,H00105,연세의료원,P001,아세트론정,1,476969
2025-01,B001,서울1지점,R0003,박준현,H00105,연세의료원,P004,카디오엑스,0,1135995
2025-01,B001,서울1지점,R0003,박준현,H00103,서울피부과4,P001,아세트론정,10,3576080
2025-01,B001,서울1지점,R0003,박준현,H00052,해운대의료원,P001,아세트론정,15,2207544
2025-01,B001,서울1지점,R0003,박준현,H00052,해운대의료원,P004,카디오엑스,20,2969008
2025-01,B001,서울1지점,R0003,박준현,H00174,서울가정의학과,P004,카디오엑스,1,535410
2025-01,B001,서울1지점,R0003,박준현,H00174,서울가정의학과,P005,글루코밸런스,5,1744177
2025-01,B001,서울1지점,R0003,박준현,H00172,우리병원,P001,아세트론정,9,2399664
2025-01,B001,서울1지점,R0003,박준현,H00172,우리병원,P002,리바코프캡슐,5,927105
2025-01,B001,서울1지점,R0003,박준현,H00172,우리병원,P003,네오프라졸,12,3150340
2025-01,B001,서울1지점,R0003,박준현,H00172,우리병원,P004,카디오엑스,0,511599
2025-01,B001,서울1지점,R0003,박준현,H00068,연세내과,P001,아세트론정,7,1644571
2025-01,B001,서울1지점,R0003,박준현,H00068,연세내과,P002,리바코프캡슐,11,2943488
2025-01,B001,서울1지점,R0003,박준현,H00068,연세내과,P004,카디오엑스,11,2855001
2025-01,B001,서울1지점,R0003,박준현,H00068,연세내과,P005,글루코밸런스,14,2392673
2025-01,B001,서울1지점,R0003,박준현,H00167,우리의원,P001,아세트론정,4,1020760
2025-01,B001,서울1지점,R0003,박준현,H00167,우리의원,P002,리바코프캡슐,6,1301242
2025-01,B001,서울1지점,R0003,박준현,H00167,우리의원,P003,네오프라졸,4,1478338
2025-01,B001,서울1지점,R0003,박준현,H00167,우리의원,P005,글루코밸런스,4,1420417
2025-01,B001,서울1지점,R0003,박준현,H00042,온누리의원,P001,아세트론정,4,1753203
2025-01,B001,서울1지점,R0003,박준현,H00042,온누리의원,P002,리바코프캡슐,5,918613
2025-01,B001,서울1지점,R0003,박준현,H00042,온누리의원,P003,네오프라졸,6,1606516
2025-01,B001,서울1지점,R0003,박준현,H00042,온누리의원,P004,카디오엑스,3,960331
2025-01,B001,서울1지점,R0003,박준현,H00109,성모병원,P002,리바코프캡슐,8,2493906
2025-01,B001,서울1지점,R0003,박준현,H00109,성모병원,P005,글루코밸런스,8,2177857
2025-01,B001,서울1지점,R0003,박준현,H00094,부산피부과,P001,아세트론정,4,1240148
2025-01,B001,서울1지점,R0003,박준현,H00094,부산피부과,P003,네오프라졸,0,279806
2025-01,B001,서울1지점,R0003,박준현,H00094,부산피부과,P004,카디오엑스,8,1999629
2025-01,B001,서울1지점,R0003,박준현,H00094,부산피부과,P005,글루코밸런스,7,1599585
2025-01,B001,서울1지점,R0003,박준현,H00083,경기피부과,P001,아세트론정,4,1109751
2025-01,B001,서울1지점,R0003,박준현,H00083,경기피부과,P003,네오프라졸,2,531915
2025-01,B001,서울1지점,R0003,박준현,H00083,경기피부과,P004,카디오엑스,1,456919
2025-01,B001,서울1지점,R0003,박준현,H00083,경기피부과,P005,글루코밸런스,6,523717
2025-01,B001,서울1지점,R0003,박준현,H00123,새봄병원,P001,아세트론정,22,5201903
2025-01,B001,서울1지점,R0003,박준현,H00123,새봄병원,P002,리바코프캡슐,11,2956193
2025-01,B001,서울1지점,R0003,박준현,H00123,새봄병원,P004,카디오엑스,13,4183848
2025-01,B001,서울1지점,R0003,박준현,H00156,삼성의료원2,P002,리바코프캡슐,3,636810
2025-01,B001,서울1지점,R0003,박준현,H00156,삼성의료원2,P003,네오프라졸,9,2132942
2025-01,B001,서울1지점,R0003,박준현,H00156,삼성의료원2,P005,글루코밸런스,12,2226058
2025-01,B001,서울1지점,R0003,박준현,H00133,분당병원,P001,아세트론정,7,1345039
2025-01,B001,서울1지점,R0003,박준현,H00133,분당병원,P002,리바코프캡슐,11,2437377
2025-01,B001,서울1지점,R0003,박준현,H00133,분당병원,P004,카디오엑스,3,649073
2025-01,B001,서울1지점,R0003,박준현,H00047,우리가정의학과,P001,아세트론정,9,2267049
2025-01,B001,서울1지점,R0003,박준현,H00047,우리가정의학과,P004,카디오엑스,4,1870627
2025-01,B001,서울1지점,R0003,박준현,H00047,우리가정의학과,P005,글루코밸런스,10,2338447
2025-01,B001,서울1지점,R0003,박준현,H00148,부산한의원,P001,아세트론정,5,1494919
2025-01,B001,서울1지점,R0003,박준현,H00148,부산한의원,P002,리바코프캡슐,7,1925296
2025-01,B001,서울1지점,R0003,박준현,H00148,부산한의원,P003,네오프라졸,1,764141
2025-01,B001,서울1지점,R0003,박준현,H00062,미래의료원,P001,아세트론정,9,2884980
2025-01,B001,서울1지점,R0003,박준현,H00062,미래의료원,P002,리바코프캡슐,4,991252
2025-01,B001,서울1지점,R0003,박준현,H00062,미래의료원,P003,네오프라졸,2,808483
2025-01,B001,서울1지점,R0003,박준현,H00062,미래의료원,P004,카디오엑스,8,2996238
2025-01,B001,서울1지점,R0003,박준현,H00062,미래의료원,P005,글루코밸런스,9,2253728
2025-01,B001,서울1지점,R0003,박준현,H00040,부산한의원8,P001,아세트론정,17,3131761
2025-01,B001,서울1지점,R0003,박준현,H00040,부산한의원8,P002,리바코프캡슐,4,1680024
2025-01,B001,서울1지점,R0003,박준현,H00040,부산한의원8,P003,네오프라졸,11,2772229
2025-01,B001,서울1지점,R0003,박준현,H00040,부산한의원8,P004,카디오엑스,5,1859200
2025-01,B001,서울1지점,R0003,박준현,H00043,고려약국9,P001,아세트론정,3,495969
2025-01,B001,서울1지점,R0003,박준현,H00043,고려약국9,P004,카디오엑스,8,1124685
2025-01,B001,서울1지점,R0003,박준현,H00043,고려약국9,P005,글루코밸런스,2,1076213
2025-01,B001,서울1지점,R0003,박준현,H00085,청담내과,P001,아세트론정,1,307445
2025-01,B001,서울1지점,R0003,박준현,H00085,청담내과,P002,리바코프캡슐,12,3168652
2025-01,B001,서울1지점,R0003,박준현,H00085,청담내과,P003,네오프라졸,2,994132
2025-01,B001,서울1지점,R0003,박준현,H00085,청담내과,P004,카디오엑스,6,1033075
2025-01,B001,서울1지점,R0003,박준현,H00085,청담내과,P005,글루코밸런스,6,1579373
2025-01,B001,서울1지점,R0003,박준현,H00074,우리정형외과,P001,아세트론정,8,2398084
2025-01,B001,서울1지점,R0003,박준현,H00074,우리정형외과,P002,리바코프캡슐,8,1519051
2025-01,B001,서울1지점,R0003,박준현,H00074,우리정형외과,P003,네오프라졸,36,9291199
2025-01,B001,서울1지점,R0003,박준현,H00074,우리정형외과,P005,글루코밸런스,19,3902085
2025-01,B001,서울1지점,R0003,박준현,H00130,삼성병원,P001,아세트론정,3,799547
2025-01,B001,서울1지점,R0003,박준현,H00130,삼성병원,P004,카디오엑스,5,960613
2025-01,B001,서울1지점,R0003,박준현,H00159,삼성한의원,P003,네오프라졸,8,1620658
2025-01,B001,서울1지점,R0003,박준현,H00159,삼성한의원,P004,카디오엑스,8,1946211
2025-01,B001,서울1지점,R0003,박준현,H00159,삼성한의원,P005,글루코밸런스,16,3801974
2025-01,B001,서울1지점,R0003,박준현,H00140,드림내과3,P002,리바코프캡슐,7,1768613
2025-01,B001,서울1지점,R0003,박준현,H00140,드림내과3,P004,카디오엑스,3,509692
2025-01,B001,서울1지점,R0003,박준현,H00031,청담정형외과6,P001,아세트론정,1,74009
2025-01,B001,서울1지점,R0003,박준현,H00031,청담정형외과6,P003,네오프라졸,14,2971002
2025-01,B001,서울1지점,R0003,박준현,H00031,청담정형외과6,P004,카디오엑스,4,752351
2025-01,B001,서울1지점,R0003,박준현,H00031,청담정형외과6,P005,글루코밸런스,8,1418799
2025-01,B001,서울1지점,R0004,송승현,H00096,가온정형외과4,P001,아세트론정,9,2939568
2025-01,B001,서울1지점,R0004,송승현,H00096,가온정형외과4,P005,글루코밸런스,2,602549
2025-01,B001,서울1지점,R0004,송승현,H00030,부산한의원,P001,아세트론정,4,916120
2025-01,B001,서울1지점,R0004,송승현,H00030,부산한의원,P003,네오프라졸,1,1098372
2025-01,B001,서울1지점,R0004,송승현,H00030,부산한의원,P004,카디오엑스,12,2890584
2025-01,B001,서울1지점,R0004,송승현,H00030,부산한의원,P005,글루코밸런스,4,1908947
2025-01,B001,서울1지점,R0004,송승현,H00052,해운대의료원,P002,리바코프캡슐,12,2037233
2025-01,B001,서울1지점,R0004,송승현,H00052,해운대의료원,P004,카디오엑스,10,2299431
2025-01,B001,서울1지점,R0004,송승현,H00095,강남의료원,P001,아세트론정,0,425510
2025-01,B001,서울1지점,R0004,송승현,H00095,강남의료원,P002,리바코프캡슐,8,2299298
2025-01,B001,서울1지점,R0004,송승현,H00095,강남의료원,P003,네오프라졸,0,398653
2025-01,B001,서울1지점,R0004,송승현,H00095,강남의료원,P005,글루코밸런스,7,1470674
2025-01,B001,서울1지점,R0004,송승현,H00092,삼성의원,P001,아세트론정,4,1123375
2025-01,B001,서울1지점,R0004,송승현,H00151,연세한의원,P004,카디오엑스,4,886320
2025-01,B001,서울1지점,R0004,송승현,H00009,온누리의원,P001,아세트론정,10,2790781
2025-01,B001,서울1지점,R0004,송승현,H00009,온누리의원,P002,리바코프캡슐,10,1225757
2025-01,B001,서울1지점,R0004,송승현,H00009,온누리의원,P003,네오프라졸,3,1030393
2025-01,B001,서울1지점,R0004,송승현,H00009,온누리의원,P004,카디오엑스,4,888946
2025-01,B001,서울1지점,R0004,송승현,H00009,온누리의원,P005,글루코밸런스,4,442435
2025-01,B001,서울1지점,R0004,송승현,H00114,강남병원3,P002,리바코프캡슐,8,1632494
2025-01,B001,서울1지점,R0004,송승현,H00114,강남병원3,P005,글루코밸런스,8,2345095
2025-01,B001,서울1지점,R0004,송승현,H00013,연세내과,P001,아세트론정,3,640177
2025-01,B001,서울1지점,R0004,송승현,H00013,연세내과,P002,리바코프캡슐,18,3019888
2025-01,B001,서울1지점,R0004,송승현,H00013,연세내과,P003,네오프라졸,0,176182
2025-01,B001,서울1지점,R0004,송승현,H00013,연세내과,P004,카디오엑스,8,2194415
2025-01,B001,서울1지점,R0004,송승현,H00013,연세내과,P005,글루코밸런스,4,831959
2025-01,B001,서울1지점,R0004,송승현,H00029,미래약국,P004,카디오엑스,7,2039618
2025-01,B001,서울1지점,R0004,송승현,H00029,미래약국,P005,글루코밸런스,0,399200
2025-01,B001,서울1지점,R0004,송승현,H00023,미래의료원,P001,아세트론정,0,213182
2025-01,B001,서울1지점,R0004,송승현,H00023,미래의료원,P002,리바코프캡슐,4,1087207
2025-01,B001,서울1지점,R0004,송승현,H00023,미래의료원,P004,카디오엑스,3,555213
2025-01,B001,서울1지점,R0004,송승현,H00148,부산한의원,P001,아세트론정,5,1511439
2025-01,B001,서울1지점,R0004,송승현,H00148,부산한의원,P002,리바코프캡슐,6,1020606
2025-01,B001,서울1지점,R0004,송승현,H00148,부산한의원,P003,네오프라졸,5,1659599
2025-01,B001,서울1지점,R0004,송승현,H00145,성모한의원,P003,네오프라졸,5,1796112
2025-01,B001,서울1지점,R0004,송승현,H00145,성모한의원,P005,글루코밸런스,10,2328514
2025-01,B001,서울1지점,R0004,송승현,H00078,드림의원,P001,아세트론정,11,2288561
2025-01,B001,서울1지점,R0004,송승현,H00078,드림의원,P003,네오프라졸,4,540848
2025-01,B001,서울1지점,R0004,송승현,H00078,드림의원,P004,카디오엑스,2,1341711
2025-01,B001,서울1지점,R0004,송승현,H00078,드림의원,P005,글루코밸런스,2,579449
2025-01,B001,서울1지점,R0004,송승현,H00168,온누리약국,P004,카디오엑스,9,1797822
2025-01,B001,서울1지점,R0004,송승현,H00168,온누리약국,P005,글루코밸런스,6,949452
2025-01,B001,서울1지점,R0004,송승현,H00076,부산가정의학과,P001,아세트론정,19,3831418
2025-01,B001,서울1지점,R0004,송승현,H00076,부산가정의학과,P003,네오프라졸,2,385340
2025-01,B001,서울1지점,R0004,송승현,H00076,부산가정의학과,P004,카디오엑스,6,1347040
2025-01,B001,서울1지점,R0004,송승현,H00076,부산가정의학과,P005,글루코밸런스,3,1065156
2025-01,B001,서울1지점,R0004,송승현,H00011,서울피부과,P001,아세트론정,1,417313
2025-01,B001,서울1지점,R0004,송승현,H00011,서울피부과,P002,리바코프캡슐,2,637507
2025-01,B001,서울1지점,R0004,송승현,H00011,서울피부과,P003,네오프라졸,15,3080358
2025-01,B001,서울1지점,R0004,송승현,H00011,서울피부과,P004,카디오엑스,18,4159765
2025-01,B001,서울1지점,R0004,송승현,H00011,서울피부과,P005,글루코밸런스,3,679974
